Entity,Code,Date,Daily new confirmed cases of COVID-19,Daily new confirmed deaths due to COVID-19
Albania,ALB,2020-04-06,16,1
Albania,ALB,2020-04-07,6,1
Albania,ALB,2020-04-08,17,0
Albania,ALB,2020-04-09,9,1
Albania,ALB,2020-04-10,7,0
Albania,ALB,2020-04-11,17,0
Albania,ALB,2020-04-12,13,0
Albania,ALB,2020-04-13,21,0
Albania,ALB,2020-04-14,8,1
Albania,ALB,2020-04-15,19,1
Albania,ALB,2020-04-16,24,1
Albania,ALB,2020-04-17,21,0
Albania,ALB,2020-04-18,9,0
Albania,ALB,2020-04-19,14,0
Albania,ALB,2020-04-20,22,0
Albania,ALB,2020-04-21,25,0
Albania,ALB,2020-04-22,25,1
Albania,ALB,2020-04-23,29,0
Albania,ALB,2020-04-24,15,0
Albania,ALB,2020-04-25,34,0
Albania,ALB,2020-04-26,14,1
Albania,ALB,2020-04-27,10,0
Albania,ALB,2020-04-28,14,2
Albania,ALB,2020-04-29,16,0
Albania,ALB,2020-04-30,7,1
Albania,ALB,2020-05-01,9,0
Albania,ALB,2020-05-02,7,0
Albania,ALB,2020-05-03,6,0
Albania,ALB,2020-05-04,8,0
Albania,ALB,2020-05-05,17,0
Albania,ALB,2020-05-06,12,0
Albania,ALB,2020-05-07,10,0
Albania,ALB,2020-05-08,8,0
Albania,ALB,2020-05-09,6,0
Albania,ALB,2020-05-10,12,0
Albania,ALB,2020-05-11,4,0
Albania,ALB,2020-05-12,4,0
Albania,ALB,2020-05-13,4,0
Albania,ALB,2020-05-14,18,0
Albania,ALB,2020-05-15,18,0
Albania,ALB,2020-05-16,17,0
Albania,ALB,2020-05-17,13,0
Albania,ALB,2020-05-18,2,0
Albania,ALB,2020-05-19,1,0
Albania,ALB,2020-05-20,15,0
Albania,ALB,2020-05-21,5,0
Albania,ALB,2020-05-22,12,0
Albania,ALB,2020-05-23,8,0
Albania,ALB,2020-05-24,9,1
Albania,ALB,2020-05-25,6,0
Albania,ALB,2020-05-26,25,1
Albania,ALB,2020-05-27,21,0
Albania,ALB,2020-05-28,26,0
Albania,ALB,2020-05-29,23,0
Albania,ALB,2020-05-30,23,0
Albania,ALB,2020-05-31,15,0
Albania,ALB,2020-06-01,6,0
Albania,ALB,2020-06-02,21,0
Albania,ALB,2020-06-03,20,0
Albania,ALB,2020-06-04,13,0
Albania,ALB,2020-06-05,15,0
Albania,ALB,2020-06-06,20,1
Albania,ALB,2020-06-07,14,0
Albania,ALB,2020-06-08,17,0
Albania,ALB,2020-06-09,36,0
Albania,ALB,2020-06-10,42,0
Albania,ALB,2020-06-11,44,1
Albania,ALB,2020-06-12,31,1
Albania,ALB,2020-06-13,48,0
Albania,ALB,2020-06-14,57,0
Albania,ALB,2020-06-15,69,0
Albania,ALB,2020-06-16,82,1
Albania,ALB,2020-06-17,50,1
Albania,ALB,2020-06-18,66,1
Albania,ALB,2020-06-19,50,3
Albania,ALB,2020-06-20,53,1
Albania,ALB,2020-06-21,71,1
Albania,ALB,2020-06-22,33,0
Albania,ALB,2020-06-23,52,1
Albania,ALB,2020-06-24,67,2
Albania,ALB,2020-06-25,78,2
Albania,ALB,2020-06-26,77,2
Albania,ALB,2020-06-27,61,2
Albania,ALB,2020-06-28,72,2
Albania,ALB,2020-06-29,64,3
Albania,ALB,2020-06-30,69,4
Albania,ALB,2020-07-01,45,3
Albania,ALB,2020-07-02,82,4
Albania,ALB,2020-07-03,90,3
Albania,ALB,2020-07-04,67,2
Albania,ALB,2020-07-05,74,2
Albania,ALB,2020-07-06,71,3
Albania,ALB,2020-07-07,74,2
Albania,ALB,2020-07-08,68,2
Albania,ALB,2020-07-09,82,0
Albania,ALB,2020-07-10,90,2
Albania,ALB,2020-07-11,93,4
Albania,ALB,2020-07-12,83,4
Albania,ALB,2020-07-13,117,2
Albania,ALB,2020-07-14,96,2
Albania,ALB,2020-07-15,85,4
Albania,ALB,2020-07-16,99,3
Albania,ALB,2020-07-17,55,3
Albania,ALB,2020-07-18,102,4
Albania,ALB,2020-07-19,82,1
Albania,ALB,2020-07-20,81,1
Albania,ALB,2020-07-21,119,4
Albania,ALB,2020-07-22,68,3
Albania,ALB,2020-07-23,108,3
Albania,ALB,2020-07-24,104,5
Albania,ALB,2020-07-25,67,6
Albania,ALB,2020-07-26,126,4
Albania,ALB,2020-07-27,117,6
Albania,ALB,2020-07-28,117,4
Albania,ALB,2020-07-29,108,2
Albania,ALB,2020-07-30,92,4
Albania,ALB,2020-07-31,79,3
Albania,ALB,2020-08-01,120,4
Albania,ALB,2020-08-02,123,5
Albania,ALB,2020-08-03,101,6
Albania,ALB,2020-08-04,130,4
Albania,ALB,2020-08-05,139,6
Albania,ALB,2020-08-06,127,6
Albania,ALB,2020-08-07,135,1
Albania,ALB,2020-08-08,124,4
Albania,ALB,2020-08-09,136,6
Albania,ALB,2020-08-10,125,1
Albania,ALB,2020-08-11,140,5
Albania,ALB,2020-08-12,141,3
Albania,ALB,2020-08-13,154,5
Albania,ALB,2020-08-14,146,6
Albania,ALB,2020-08-15,143,6
Albania,ALB,2020-08-16,120,3
Albania,ALB,2020-08-17,119,2
Albania,ALB,2020-08-18,155,2
Albania,ALB,2020-08-19,158,2
Albania,ALB,2020-08-20,155,4
Albania,ALB,2020-08-21,152,2
Albania,ALB,2020-08-22,156,5
Albania,ALB,2020-08-23,152,5
Albania,ALB,2020-08-24,178,4
Albania,ALB,2020-08-25,154,5
Albania,ALB,2020-08-26,168,4
Albania,ALB,2020-08-27,156,3
Albania,ALB,2020-08-28,112,5
Albania,ALB,2020-08-29,84,4
Albania,ALB,2020-08-30,101,5
Albania,ALB,2020-08-31,133,4
Albania,ALB,2020-09-01,93,6
Albania,ALB,2020-09-02,122,6
Albania,ALB,2020-09-03,116,5
Albania,ALB,2020-09-04,123,5
Albania,ALB,2020-09-05,135,6
Albania,ALB,2020-09-06,153,4
Albania,ALB,2020-09-07,151,3
Albania,ALB,2020-09-08,147,2
Albania,ALB,2020-09-09,151,1
Albania,ALB,2020-09-10,156,2
Albania,ALB,2020-09-11,161,3
Albania,ALB,2020-09-12,164,3
Albania,ALB,2020-09-13,168,4
Albania,ALB,2020-09-14,167,4
Albania,ALB,2020-09-15,152,2
Albania,ALB,2020-09-16,144,3
Albania,ALB,2020-09-17,132,4
Albania,ALB,2020-09-18,125,6
Albania,ALB,2020-09-19,153,5
Albania,ALB,2020-09-20,159,4
Albania,ALB,2020-09-21,150,2
Albania,ALB,2020-09-22,131,3
Albania,ALB,2020-09-23,121,3
Albania,ALB,2020-09-24,134,0
Albania,ALB,2020-09-25,124,3
Albania,ALB,2020-09-26,108,2
Albania,ALB,2020-09-27,106,2
Albania,ALB,2020-09-28,132,3
Albania,ALB,2020-09-29,127,4
Albania,ALB,2020-09-30,131,3
Albania,ALB,2020-10-01,157,1
Albania,ALB,2020-10-02,159,1
Albania,ALB,2020-10-03,152,3
Albania,ALB,2020-10-04,149,4
Albania,ALB,2020-10-05,144,4
Albania,ALB,2020-10-06,158,3
Albania,ALB,2020-10-07,162,4
Albania,ALB,2020-10-08,169,4
Albania,ALB,2020-10-09,167,2
Albania,ALB,2020-10-10,165,3
Albania,ALB,2020-10-11,168,4
Albania,ALB,2020-10-12,171,4
Albania,ALB,2020-10-13,182,5
Albania,ALB,2020-10-14,203,5
Albania,ALB,2020-10-15,257,5
Albania,ALB,2020-10-16,289,4
Albania,ALB,2020-10-17,273,5
Albania,ALB,2020-10-18,281,3
Albania,ALB,2020-10-19,295,3
Albania,ALB,2020-10-20,301,4
Albania,ALB,2020-10-21,297,4
Albania,ALB,2020-10-22,302,3
Albania,ALB,2020-10-23,306,4
Albania,ALB,2020-10-24,302,4
Albania,ALB,2020-10-25,299,4
Albania,ALB,2020-10-26,288,3
Albania,ALB,2020-10-27,284,7
Albania,ALB,2020-10-28,311,6
Albania,ALB,2020-10-29,275,6
Albania,ALB,2020-10-30,319,3
Albania,ALB,2020-10-31,241,7
Albania,ALB,2020-11-01,327,9
Albania,ALB,2020-11-02,321,9
Albania,ALB,2020-11-03,381,5
Albania,ALB,2020-11-04,396,4
Albania,ALB,2020-11-05,421,7
Albania,ALB,2020-11-06,489,6
Albania,ALB,2020-11-07,495,8
Albania,ALB,2020-11-08,501,2
Albania,ALB,2020-11-09,525,12
Albania,ALB,2020-11-10,563,8
Albania,ALB,2020-11-11,507,11
Albania,ALB,2020-11-12,410,8
Albania,ALB,2020-11-13,490,7
Albania,ALB,2020-11-14,532,7
Albania,ALB,2020-11-15,597,11
Albania,ALB,2020-11-16,602,8
Albania,ALB,2020-11-17,694,6
Albania,ALB,2020-11-18,711,9
Albania,ALB,2020-11-19,786,11
Albania,ALB,2020-11-20,836,15
Albania,ALB,2020-11-21,737,13
Albania,ALB,2020-11-22,565,14
Albania,ALB,2020-11-23,795,17
Albania,ALB,2020-11-24,744,19
Albania,ALB,2020-11-25,644,8
Albania,ALB,2020-11-26,656,10
Albania,ALB,2020-11-27,645,18
Albania,ALB,2020-11-28,545,16
Albania,ALB,2020-11-29,835,11
Albania,ALB,2020-11-30,557,12
Albania,ALB,2020-12-01,832,12
Albania,ALB,2020-12-02,705,17
Albania,ALB,2020-12-03,782,13
Albania,ALB,2020-12-04,801,18
Albania,ALB,2020-12-05,846,19
Albania,ALB,2020-12-06,840,16
Albania,ALB,2020-12-07,695,17
Albania,ALB,2020-12-08,753,14
Albania,ALB,2020-12-09,752,15
Algeria,DZA,2020-01-23,0,0
Algeria,DZA,2020-01-24,0,0
Algeria,DZA,2020-01-25,0,0
Algeria,DZA,2020-01-26,0,0
Algeria,DZA,2020-01-27,0,0
Algeria,DZA,2020-01-28,0,0
Algeria,DZA,2020-01-29,0,0
Algeria,DZA,2020-01-30,0,0
Algeria,DZA,2020-01-31,0,0
Algeria,DZA,2020-02-01,0,0
Algeria,DZA,2020-02-02,0,0
Algeria,DZA,2020-02-03,0,0
Algeria,DZA,2020-02-04,0,0
Algeria,DZA,2020-02-05,0,0
Algeria,DZA,2020-02-06,0,0
Algeria,DZA,2020-02-07,0,0
Algeria,DZA,2020-02-08,0,0
Algeria,DZA,2020-02-09,0,0
Algeria,DZA,2020-02-10,0,0
Algeria,DZA,2020-02-11,0,0
Algeria,DZA,2020-02-12,0,0
Algeria,DZA,2020-02-13,0,0
Algeria,DZA,2020-02-14,0,0
Algeria,DZA,2020-02-15,0,0
Algeria,DZA,2020-02-16,0,0
Algeria,DZA,2020-02-17,0,0
Algeria,DZA,2020-02-18,0,0
Algeria,DZA,2020-02-19,0,0
Algeria,DZA,2020-02-20,0,0
Algeria,DZA,2020-02-21,0,0
Algeria,DZA,2020-02-22,0,0
Algeria,DZA,2020-02-23,0,0
Algeria,DZA,2020-02-24,0,0
Algeria,DZA,2020-02-25,1,0
Algeria,DZA,2020-02-26,0,0
Algeria,DZA,2020-02-27,0,0
Algeria,DZA,2020-02-28,0,0
Algeria,DZA,2020-02-29,0,0
Algeria,DZA,2020-03-01,0,0
Algeria,DZA,2020-03-02,2,0
Algeria,DZA,2020-03-03,2,0
Algeria,DZA,2020-03-04,7,0
Algeria,DZA,2020-03-05,0,0
Algeria,DZA,2020-03-06,5,0
Algeria,DZA,2020-03-07,0,0
Algeria,DZA,2020-03-08,2,0
Algeria,DZA,2020-03-09,1,0
Algeria,DZA,2020-03-10,0,0
Algeria,DZA,2020-03-11,0,0
Algeria,DZA,2020-03-12,4,1
Algeria,DZA,2020-03-13,2,1
Algeria,DZA,2020-03-14,11,1
Algeria,DZA,2020-03-15,11,1
Algeria,DZA,2020-03-16,6,0
Algeria,DZA,2020-03-17,6,0
Algeria,DZA,2020-03-18,14,3
Algeria,DZA,2020-03-19,13,2
Algeria,DZA,2020-03-20,3,2
Algeria,DZA,2020-03-21,49,4
Algeria,DZA,2020-03-22,62,2
Algeria,DZA,2020-03-23,29,0
Algeria,DZA,2020-03-24,34,2
Algeria,DZA,2020-03-25,38,2
Algeria,DZA,2020-03-26,65,4
Algeria,DZA,2020-03-27,42,1
Algeria,DZA,2020-03-28,45,3
Algeria,DZA,2020-03-29,57,2
Algeria,DZA,2020-03-30,73,4
Algeria,DZA,2020-03-31,132,9
Algeria,DZA,2020-04-01,131,14
Algeria,DZA,2020-04-02,139,28
Algeria,DZA,2020-04-03,185,19
Algeria,DZA,2020-04-04,80,25
Algeria,DZA,2020-04-05,69,22
Algeria,DZA,2020-04-06,103,21
Algeria,DZA,2020-04-07,45,20
Algeria,DZA,2020-04-08,104,12
Algeria,DZA,2020-04-09,94,30
Algeria,DZA,2020-04-10,95,21
Algeria,DZA,2020-04-11,64,19
Algeria,DZA,2020-04-12,89,18
Algeria,DZA,2020-04-13,69,20
Algeria,DZA,2020-04-14,87,13
Algeria,DZA,2020-04-15,90,10
Algeria,DZA,2020-04-16,108,12
Algeria,DZA,2020-04-17,150,16
Algeria,DZA,2020-04-18,116,3
Algeria,DZA,2020-04-19,95,8
Algeria,DZA,2020-04-20,89,9
Algeria,DZA,2020-04-21,93,8
Algeria,DZA,2020-04-22,99,10
Algeria,DZA,2020-04-23,97,5
Algeria,DZA,2020-04-24,120,8
Algeria,DZA,2020-04-25,129,4
Algeria,DZA,2020-04-26,126,6
Algeria,DZA,2020-04-27,135,7
Algeria,DZA,2020-04-28,132,5
Algeria,DZA,2020-04-29,199,7
Algeria,DZA,2020-04-30,158,6
Algeria,DZA,2020-05-01,148,3
Algeria,DZA,2020-05-02,141,6
Algeria,DZA,2020-05-03,179,4
Algeria,DZA,2020-05-04,174,2
Algeria,DZA,2020-05-05,190,5
Algeria,DZA,2020-05-06,159,6
Algeria,DZA,2020-05-07,185,7
Algeria,DZA,2020-05-08,187,5
Algeria,DZA,2020-05-09,189,6
Algeria,DZA,2020-05-10,165,8
Algeria,DZA,2020-05-11,168,5
Algeria,DZA,2020-05-12,176,8
Algeria,DZA,2020-05-13,186,7
Algeria,DZA,2020-05-14,189,7
Algeria,DZA,2020-05-15,187,7
Algeria,DZA,2020-05-16,192,6
Algeria,DZA,2020-05-17,198,6
Algeria,DZA,2020-05-18,182,7
Algeria,DZA,2020-05-19,176,6
Algeria,DZA,2020-05-20,165,7
Algeria,DZA,2020-05-21,186,7
Algeria,DZA,2020-05-22,190,7
Algeria,DZA,2020-05-23,195,10
Algeria,DZA,2020-05-24,193,8
Algeria,DZA,2020-05-25,197,9
Algeria,DZA,2020-05-26,194,8
Algeria,DZA,2020-05-27,160,6
Algeria,DZA,2020-05-28,140,7
Algeria,DZA,2020-05-29,137,8
Algeria,DZA,2020-05-30,133,8
Algeria,DZA,2020-05-31,127,7
Algeria,DZA,2020-06-01,119,8
Algeria,DZA,2020-06-02,113,6
Algeria,DZA,2020-06-03,107,6
Algeria,DZA,2020-06-04,98,8
Algeria,DZA,2020-06-05,104,9
Algeria,DZA,2020-06-06,115,8
Algeria,DZA,2020-06-07,104,9
Algeria,DZA,2020-06-08,111,8
Algeria,DZA,2020-06-09,117,9
Algeria,DZA,2020-06-10,102,8
Algeria,DZA,2020-06-11,105,9
Algeria,DZA,2020-06-12,109,10
Algeria,DZA,2020-06-13,112,9
Algeria,DZA,2020-06-14,109,7
Algeria,DZA,2020-06-15,112,10
Algeria,DZA,2020-06-16,116,11
Algeria,DZA,2020-06-17,121,11
Algeria,DZA,2020-06-18,117,12
Algeria,DZA,2020-06-19,119,14
Algeria,DZA,2020-06-20,127,12
Algeria,DZA,2020-06-21,140,8
Algeria,DZA,2020-06-22,149,7
Algeria,DZA,2020-06-23,156,9
Algeria,DZA,2020-06-24,172,8
Algeria,DZA,2020-06-25,197,9
Algeria,DZA,2020-06-26,240,7
Algeria,DZA,2020-06-27,283,7
Algeria,DZA,2020-06-28,305,5
Algeria,DZA,2020-06-29,298,8
Algeria,DZA,2020-06-30,336,7
Algeria,DZA,2020-07-01,365,8
Algeria,DZA,2020-07-02,385,8
Algeria,DZA,2020-07-03,413,9
Algeria,DZA,2020-07-04,430,9
Algeria,DZA,2020-07-05,441,6
Algeria,DZA,2020-07-06,463,7
Algeria,DZA,2020-07-07,475,9
Algeria,DZA,2020-07-08,469,10
Algeria,DZA,2020-07-09,460,10
Algeria,DZA,2020-07-10,434,8
Algeria,DZA,2020-07-11,470,8
Algeria,DZA,2020-07-12,483,7
Algeria,DZA,2020-07-13,494,7
Algeria,DZA,2020-07-14,527,10
Algeria,DZA,2020-07-15,554,12
Algeria,DZA,2020-07-16,585,12
Algeria,DZA,2020-07-17,593,5
Algeria,DZA,2020-07-18,601,11
Algeria,DZA,2020-07-19,535,10
Algeria,DZA,2020-07-20,607,9
Algeria,DZA,2020-07-21,587,13
Algeria,DZA,2020-07-22,594,11
Algeria,DZA,2020-07-23,612,13
Algeria,DZA,2020-07-24,675,12
Algeria,DZA,2020-07-25,605,10
Algeria,DZA,2020-07-26,593,9
Algeria,DZA,2020-07-27,616,8
Algeria,DZA,2020-07-28,642,11
Algeria,DZA,2020-07-29,614,12
Algeria,DZA,2020-07-30,602,14
Algeria,DZA,2020-07-31,563,10
Algeria,DZA,2020-08-01,556,13
Algeria,DZA,2020-08-02,515,8
Algeria,DZA,2020-08-03,507,8
Algeria,DZA,2020-08-04,532,9
Algeria,DZA,2020-08-05,551,13
Algeria,DZA,2020-08-06,571,12
Algeria,DZA,2020-08-07,529,9
Algeria,DZA,2020-08-08,538,11
Algeria,DZA,2020-08-09,467,9
Algeria,DZA,2020-08-10,552,10
Algeria,DZA,2020-08-11,492,10
Algeria,DZA,2020-08-12,495,11
Algeria,DZA,2020-08-13,488,8
Algeria,DZA,2020-08-14,477,10
Algeria,DZA,2020-08-15,469,9
Algeria,DZA,2020-08-16,450,10
Algeria,DZA,2020-08-17,442,9
Algeria,DZA,2020-08-18,419,12
Algeria,DZA,2020-08-19,403,11
Algeria,DZA,2020-08-20,411,9
Algeria,DZA,2020-08-21,409,7
Algeria,DZA,2020-08-22,401,6
Algeria,DZA,2020-08-23,392,11
Algeria,DZA,2020-08-24,398,11
Algeria,DZA,2020-08-25,370,10
Algeria,DZA,2020-08-26,391,9
Algeria,DZA,2020-08-27,397,10
Algeria,DZA,2020-08-28,387,8
Algeria,DZA,2020-08-29,378,8
Algeria,DZA,2020-08-30,365,10
Algeria,DZA,2020-08-31,348,9
Algeria,DZA,2020-09-01,339,8
Algeria,DZA,2020-09-02,325,5
Algeria,DZA,2020-09-03,311,6
Algeria,DZA,2020-09-04,304,10
Algeria,DZA,2020-09-05,298,10
Algeria,DZA,2020-09-06,293,7
Algeria,DZA,2020-09-07,289,6
Algeria,DZA,2020-09-08,285,9
Algeria,DZA,2020-09-09,278,10
Algeria,DZA,2020-09-10,272,10
Algeria,DZA,2020-09-11,264,8
Algeria,DZA,2020-09-12,255,6
Algeria,DZA,2020-09-13,247,7
Algeria,DZA,2020-09-14,242,8
Algeria,DZA,2020-09-15,238,12
Algeria,DZA,2020-09-16,232,13
Algeria,DZA,2020-09-17,228,9
Algeria,DZA,2020-09-18,219,5
Algeria,DZA,2020-09-19,210,6
Algeria,DZA,2020-09-20,203,7
Algeria,DZA,2020-09-21,197,7
Algeria,DZA,2020-09-22,191,10
Algeria,DZA,2020-09-23,186,9
Algeria,DZA,2020-09-24,179,5
Algeria,DZA,2020-09-25,175,4
Algeria,DZA,2020-09-26,160,4
Algeria,DZA,2020-09-27,153,3
Algeria,DZA,2020-09-28,146,5
Algeria,DZA,2020-09-29,155,7
Algeria,DZA,2020-09-30,162,10
Algeria,DZA,2020-10-01,160,5
Algeria,DZA,2020-10-02,157,8
Algeria,DZA,2020-10-03,148,7
Algeria,DZA,2020-10-04,141,4
Algeria,DZA,2020-10-05,134,8
Algeria,DZA,2020-10-06,129,0
Algeria,DZA,2020-10-07,121,3
Algeria,DZA,2020-10-08,138,12
Algeria,DZA,2020-10-09,146,6
Algeria,DZA,2020-10-10,136,6
Algeria,DZA,2020-10-11,132,6
Algeria,DZA,2020-10-12,253,8
Algeria,DZA,2020-10-13,74,9
Algeria,DZA,2020-10-14,185,9
Algeria,DZA,2020-10-15,193,0
Algeria,DZA,2020-10-16,221,14
Algeria,DZA,2020-10-17,205,5
Algeria,DZA,2020-10-18,199,10
Algeria,DZA,2020-10-19,214,9
Algeria,DZA,2020-10-20,213,8
Algeria,DZA,2020-10-21,252,7
Algeria,DZA,2020-10-22,276,8
Algeria,DZA,2020-10-23,273,9
Algeria,DZA,2020-10-24,250,10
Algeria,DZA,2020-10-25,263,7
Algeria,DZA,2020-10-26,276,8
Algeria,DZA,2020-10-27,287,9
Algeria,DZA,2020-10-28,320,10
Algeria,DZA,2020-10-29,306,8
Algeria,DZA,2020-10-30,319,7
Algeria,DZA,2020-10-31,291,8
Algeria,DZA,2020-11-01,330,9
Algeria,DZA,2020-11-02,302,7
Algeria,DZA,2020-11-03,405,0
Algeria,DZA,2020-11-04,548,19
Algeria,DZA,2020-11-05,642,12
Algeria,DZA,2020-11-06,631,13
Algeria,DZA,2020-11-07,581,12
Algeria,DZA,2020-11-08,670,12
Algeria,DZA,2020-11-09,642,14
Algeria,DZA,2020-11-10,753,15
Algeria,DZA,2020-11-11,811,16
Algeria,DZA,2020-11-12,851,18
Algeria,DZA,2020-11-13,867,13
Algeria,DZA,2020-11-14,844,15
Algeria,DZA,2020-11-15,860,15
Algeria,DZA,2020-11-16,910,14
Algeria,DZA,2020-11-17,1002,18
Algeria,DZA,2020-11-18,1038,20
Algeria,DZA,2020-11-19,1023,18
Algeria,DZA,2020-11-20,1103,12
Algeria,DZA,2020-11-21,1019,19
Algeria,DZA,2020-11-22,1088,17
Algeria,DZA,2020-11-23,1005,22
Algeria,DZA,2020-11-24,1133,15
Algeria,DZA,2020-11-25,1025,20
Algeria,DZA,2020-11-26,1085,23
Algeria,DZA,2020-11-27,1058,20
Algeria,DZA,2020-11-28,1044,21
Algeria,DZA,2020-11-29,1009,17
Algeria,DZA,2020-11-30,978,21
Algeria,DZA,2020-12-01,953,16
Algeria,DZA,2020-12-02,932,17
Algeria,DZA,2020-12-03,843,16
Algeria,DZA,2020-12-04,803,12
Algeria,DZA,2020-12-05,772,9
Algeria,DZA,2020-12-06,750,15
Algeria,DZA,2020-12-07,573,11
Algeria,DZA,2020-12-08,591,12
Algeria,DZA,2020-12-09,598,15
Andorra,AND,2020-01-23,0,0
Andorra,AND,2020-01-24,0,0
Andorra,AND,2020-01-25,0,0
Andorra,AND,2020-01-26,0,0
Andorra,AND,2020-01-27,0,0
Andorra,AND,2020-01-28,0,0
Andorra,AND,2020-01-29,0,0
Andorra,AND,2020-01-30,0,0
Andorra,AND,2020-01-31,0,0
Andorra,AND,2020-02-01,0,0
Andorra,AND,2020-02-02,0,0
Andorra,AND,2020-02-03,0,0
Andorra,AND,2020-02-04,0,0
Andorra,AND,2020-02-05,0,0
Andorra,AND,2020-02-06,0,0
Andorra,AND,2020-02-07,0,0
Andorra,AND,2020-02-08,0,0
Andorra,AND,2020-02-09,0,0
Andorra,AND,2020-02-10,0,0
Andorra,AND,2020-02-11,0,0
Andorra,AND,2020-02-12,0,0
Andorra,AND,2020-02-13,0,0
Andorra,AND,2020-02-14,0,0
Andorra,AND,2020-02-15,0,0
Andorra,AND,2020-02-16,0,0
Andorra,AND,2020-02-17,0,0
Andorra,AND,2020-02-18,0,0
Andorra,AND,2020-02-19,0,0
Andorra,AND,2020-02-20,0,0
Andorra,AND,2020-02-21,0,0
Andorra,AND,2020-02-22,0,0
Andorra,AND,2020-02-23,0,0
Andorra,AND,2020-02-24,0,0
Andorra,AND,2020-02-25,0,0
Andorra,AND,2020-02-26,0,0
Andorra,AND,2020-02-27,0,0
Andorra,AND,2020-02-28,0,0
Andorra,AND,2020-02-29,0,0
Andorra,AND,2020-03-01,0,0
Andorra,AND,2020-03-02,1,0
Andorra,AND,2020-03-03,0,0
Andorra,AND,2020-03-04,0,0
Andorra,AND,2020-03-05,0,0
Andorra,AND,2020-03-06,0,0
Andorra,AND,2020-03-07,0,0
Andorra,AND,2020-03-08,0,0
Andorra,AND,2020-03-09,0,0
Andorra,AND,2020-03-10,0,0
Andorra,AND,2020-03-11,0,0
Andorra,AND,2020-03-12,0,0
Andorra,AND,2020-03-13,0,0
Andorra,AND,2020-03-14,0,0
Andorra,AND,2020-03-15,0,0
Andorra,AND,2020-03-16,1,0
Andorra,AND,2020-03-17,37,0
Andorra,AND,2020-03-18,0,0
Andorra,AND,2020-03-19,14,0
Andorra,AND,2020-03-20,22,0
Andorra,AND,2020-03-21,13,0
Andorra,AND,2020-03-22,25,1
Andorra,AND,2020-03-23,20,0
Andorra,AND,2020-03-24,31,0
Andorra,AND,2020-03-25,24,0
Andorra,AND,2020-03-26,36,2
Andorra,AND,2020-03-27,43,0
Andorra,AND,2020-03-28,41,0
Andorra,AND,2020-03-29,26,3
Andorra,AND,2020-03-30,36,2
Andorra,AND,2020-03-31,6,4
Andorra,AND,2020-04-01,14,2
Andorra,AND,2020-04-02,38,1
Andorra,AND,2020-04-03,11,1
Andorra,AND,2020-04-04,27,1
Andorra,AND,2020-04-05,35,1
Andorra,AND,2020-04-06,24,3
Andorra,AND,2020-04-07,20,1
Andorra,AND,2020-04-08,19,1
Andorra,AND,2020-04-09,19,2
Andorra,AND,2020-04-10,18,1
Andorra,AND,2020-04-11,0,0
Andorra,AND,2020-04-12,37,3
Andorra,AND,2020-04-13,8,0
Andorra,AND,2020-04-14,13,2
Andorra,AND,2020-04-15,14,2
Andorra,AND,2020-04-16,0,0
Andorra,AND,2020-04-17,23,2
Andorra,AND,2020-04-18,8,0
Andorra,AND,2020-04-19,9,1
Andorra,AND,2020-04-20,4,1
Andorra,AND,2020-04-21,0,0
Andorra,AND,2020-04-22,6,0
Andorra,AND,2020-04-23,0,0
Andorra,AND,2020-04-24,8,3
Andorra,AND,2020-04-25,7,0
Andorra,AND,2020-04-26,0,0
Andorra,AND,2020-04-27,5,0
Andorra,AND,2020-04-28,0,1
Andorra,AND,2020-04-29,0,1
Andorra,AND,2020-04-30,2,0
Andorra,AND,2020-05-01,0,1
Andorra,AND,2020-05-02,2,1
Andorra,AND,2020-05-03,1,1
Andorra,AND,2020-05-04,2,0
Andorra,AND,2020-05-05,1,1
Andorra,AND,2020-05-06,0,0
Andorra,AND,2020-05-07,1,1
Andorra,AND,2020-05-08,0,0
Andorra,AND,2020-05-09,2,1
Andorra,AND,2020-05-10,1,0
Andorra,AND,2020-05-11,0,0
Andorra,AND,2020-05-12,3,0
Andorra,AND,2020-05-13,2,1
Andorra,AND,2020-05-14,1,0
Andorra,AND,2020-05-15,0,0
Andorra,AND,2020-05-16,0,2
Andorra,AND,2020-05-17,0,0
Andorra,AND,2020-05-18,0,0
Andorra,AND,2020-05-19,0,0
Andorra,AND,2020-05-20,1,0
Andorra,AND,2020-05-21,0,0
Andorra,AND,2020-05-22,0,0
Andorra,AND,2020-05-23,0,0
Andorra,AND,2020-05-24,0,0
Andorra,AND,2020-05-25,1,0
Andorra,AND,2020-05-26,0,0
Andorra,AND,2020-05-27,0,0
Andorra,AND,2020-05-28,0,0
Andorra,AND,2020-05-29,1,0
Andorra,AND,2020-05-30,0,0
Andorra,AND,2020-05-31,0,0
Andorra,AND,2020-06-01,1,0
Andorra,AND,2020-06-02,79,0
Andorra,AND,2020-06-03,7,0
Andorra,AND,2020-06-04,1,0
Andorra,AND,2020-06-05,0,0
Andorra,AND,2020-06-06,0,0
Andorra,AND,2020-06-07,0,0
Andorra,AND,2020-06-08,0,0
Andorra,AND,2020-06-09,0,0
Andorra,AND,2020-06-10,0,0
Andorra,AND,2020-06-11,0,0
Andorra,AND,2020-06-12,1,0
Andorra,AND,2020-06-13,0,0
Andorra,AND,2020-06-14,0,0
Andorra,AND,2020-06-15,0,0
Andorra,AND,2020-06-16,1,1
